,trial,start_time,end_time,key,reaction_time
53,geweest_audio,88.42243239999516,89.41044619999593,m,0.9880138000007719
54,hese_audio,89.92167840000184,91.04227479999827,m,1.1205963999964297
55,heren_audio,91.5525129000016,92.61053000000538,m,1.0580171000037808
56,sta_audio,93.13438509999833,94.21804009999323,m,1.0836549999949057
57,kormel_audio,94.73207790000015,95.77980570000364,y,1.0477278000034858
58,gebeikt_audio,96.29843070000061,97.82242929999484,y,1.5239985999942292
59,balkons_audio,98.34523180000542,99.51771949999966,y,1.1724876999942353
60,deun_audio,100.02744520000124,101.46215469999879,m,1.4347094999975525
61,wist_audio,101.97347959999752,103.12466020000284,m,1.1511806000053184
62,ponten_audio,103.63854099999298,104.61180149999564,m,0.9732605000026524
63,fankel_audio,105.12144309999712,106.19390099999146,y,1.0724578999943333
64,suste_audio,106.7048686999915,107.77138769999146,m,1.0665189999999711
65,open_audio,108.28265100000135,109.21274730000005,m,0.930096299998695
66,plirken_audio,109.73243449999427,110.67444899999828,y,0.9420145000040065
67,goont_audio,111.19704590000038,112.61885379999876,m,1.4218078999983845
68,etui_audio,113.12712449999526,114.16287980000197,m,1.0357553000067128
69,metrum_audio,114.67709529999411,115.83494020000217,m,1.1578449000080582
70,murselein_audio,116.35760410000512,117.58690650000062,m,1.229302399995504
71,gaf_audio,118.10554279999633,119.05134120000002,m,0.9457984000036959
72,pals_audio,119.57268290000502,120.54442570000538,y,0.9717428000003565
73,lome_audio,121.05188210000051,122.03522819999489,m,0.9833460999943782
74,spodiel_audio,122.55104920000304,123.71246609999798,y,1.161416899994947
75,gevupt_audio,124.23231089999899,125.36058120000234,y,1.1282703000033507
76,vroel_audio,125.87930659999256,126.95386579999467,m,1.0745592000021134
77,gevels_audio,127.46035080000001,128.79999210000096,m,1.3396413000009488
78,sluinen_audio,129.30823999999848,130.5571032000007,y,1.2488632000022335
79,lijsters_audio,131.07438959999126,132.2127477000031,y,1.1383581000118284
80,rufel_audio,132.7207233999943,133.75665719999233,y,1.0359337999980198
81,hield_audio,134.26931139999942,135.3005950999941,y,1.031283699994674
82,hen_audio,135.81942519999575,136.7650840999995,y,0.9456589000037638
83,millag_audio,137.28272699999798,138.31715010000335,y,1.0344231000053696
84,glijp_audio,138.83120570000028,139.93238299999211,y,1.1011772999918321
85,knaarde_audio,140.4458195000043,141.59642459999304,y,1.150605099988752
86,ant_audio,142.1126665000047,143.21380179999687,m,1.1011352999921655
87,kadders_audio,143.7256628000032,144.84580789999745,m,1.1201450999942608
88,rafel_audio,145.35917179999524,146.61053900000115,y,1.251367200005916
89,juist_audio,147.12157149999985,148.18835280000349,m,1.0667813000036404
90,zoek_audio,148.70280630000343,149.7804182999971,m,1.0776119999936782
91,plin_audio,150.30038479999348,151.44154590000107,y,1.1411611000075936
92,rokan_audio,151.9492173000035,153.19530999999552,m,1.2460926999920048
93,kwarp_audio,153.7156901999988,154.81632199999876,y,1.1006317999999737
94,snarpen_audio,155.33037680000416,156.37755239999387,y,1.047175599989714
95,bralat_audio,156.89405139999872,158.0247636999993,y,1.1307123000005959
96,zuun_audio,158.54290919999767,159.60169579999638,m,1.0587865999987116
97,doppel_audio,160.12647459999425,161.2553554000042,y,1.128880800009938
98,ambten_audio,161.77214459999232,162.67967879999196,y,0.9075341999996454
99,verke_audio,163.2029382000037,164.44701370000257,y,1.2440754999988712
100,moksen_audio,164.96763590000046,166.17429529999208,y,1.2066593999916222
101,vraag_audio,166.68363240000326,167.81570479999937,m,1.1320723999961047
102,gewunnen_audio,168.3302812000038,169.59516929999518,m,1.2648880999913672
103,kabrieken_audio,170.1155296999932,171.13304600000265,y,1.0175163000094471
104,plan_audio,171.64272649999475,172.75685419999354,y,1.1141276999987895
105,labber_audio,173.2750134999951,174.18123550000018,y,0.9062220000050729
106,vebras_audio,174.6893540000019,175.89263230000506,y,1.2032783000031486
107,nef_audio,176.40496329999587,177.38289179999265,m,0.9779284999967786
108,begin_audio,177.90329529999872,178.87902629999735,m,0.9757309999986319
109,polders_audio,179.40045549999923,180.35749660000147,y,0.9570411000022432
110,hele_audio,180.86726260000432,181.89583290000155,m,1.0285702999972273
111,stekken_audio,182.4143017000024,183.54350729999715,m,1.129205599994748
112,lekker_audio,184.06274949999352,184.85579839999264,m,0.7930488999991212
113,los_audio,185.37721740000416,186.34466780000366,m,0.9674503999995068
114,bezig_audio,186.85844440000074,187.904412399992,m,1.0459679999912623
115,rakot_audio,188.42363509999996,189.62957509999978,y,1.2059399999998277
116,pruit_audio,190.1387112999946,191.06971799999883,y,0.9310067000042181
117,woei_audio,191.60622000000149,192.5344550000009,y,0.928234999999404
118,bluurde_audio,193.05138269999588,193.88692869999795,y,0.8355460000020685
119,geslonden_audio,194.39981020000414,195.59073359999456,y,1.1909233999904245
120,gefruld_audio,196.0992441999988,197.19066310000198,y,1.091418900003191
121,boek_audio,197.71337119999225,198.80891930000507,m,1.0955481000128202
122,moeder_audio,199.34976689999166,200.28057610000542,m,0.9308092000137549
123,entel_audio,200.79300309999962,201.75937610000256,y,0.9663730000029318
124,sikkels_audio,202.27464869999676,203.29523429999244,y,1.0205855999956839
125,women_audio,203.80578660000174,205.01491899999382,y,1.209132399992086
126,zolders_audio,205.53829660000338,206.6625473000022,y,1.1242506999988109
127,gietsen_audio,207.18638640000427,208.5256117999961,y,1.3392253999918466
128,schoffels_audio,209.03348529999494,210.2691055000032,y,1.2356202000082703
129,gardien_audio,210.78253389999736,211.8142935999931,y,1.031759699995746
130,buidels_audio,212.332138999991,213.33392659999663,y,1.0017876000056276
131,pirrel_audio,213.8444565999962,214.7266118999978,y,0.8821553000016138
132,ploe_audio,215.24363260000246,216.1275672000047,y,0.8839346000022488
133,bonkte_audio,216.64188149999245,217.64750799999456,y,1.0056265000021085
134,vlorken_audio,218.15643770000315,219.2237798999995,y,1.0673421999963466
135,lanen_audio,219.73791779999738,220.68434429999616,y,0.946426499998779
136,gals_audio,221.20869919999677,222.16063489999215,y,0.9519356999953743
137,kumus_audio,222.66739689999667,223.6251956000051,y,0.9577987000084249
138,zerder_audio,224.13313930000004,225.14602839999134,y,1.0128890999912983
139,plond_audio,225.66710649999732,226.67370800000208,y,1.0066015000047628
140,gonsde_audio,227.19524129999627,228.17836109999917,y,0.9831198000028962
141,nammer_audio,228.69406080000044,229.5868472000002,y,0.8927863999997498
142,krijg_audio,230.1088097000029,231.1870318000001,y,1.0782220999972196
143,zag_audio,231.7082531000051,232.58768909999344,y,0.8794359999883454
144,loedsels_audio,233.10554979999142,234.1077779000043,y,1.0022281000128714
145,eigen_audio,234.62059859999863,235.77342329999374,m,1.152824699995108
146,vlump_audio,236.28543519999948,237.31560529999842,y,1.0301700999989407
147,gemaakt_audio,237.83358079999743,238.81418230000418,m,0.9806015000067418
148,bluit_audio,239.33227270000498,240.3960187000048,y,1.06374599999981
149,schuiten_audio,240.9142842000001,242.24329209999996,y,1.3290078999998514
150,hormen_audio,242.76139179999882,243.65954389999388,y,0.898152099995059
151,gedaan_audio,244.1976633000013,245.2537081000046,m,1.056044800003292
152,werd_audio,245.7755690000049,246.74145859999408,m,0.9658895999891683
153,baby_audio,247.25623640000413,248.1821937999921,m,0.9259573999879649
154,stram_audio,248.70513439999195,249.72362950000388,y,1.0184951000119327
155,vrijk_audio,250.2377165999933,251.34818509999604,y,1.110468500002753
156,strotten_audio,251.86895699999877,252.93127220000315,y,1.0623152000043774
157,hard_audio,253.449031199998,254.37937729999248,y,0.9303460999944946
158,wakker_audio,254.89725520000502,255.88213250000263,y,0.9848772999976063
159,dacht_audio,256.41488630000094,257.524929399995,m,1.1100430999940727
160,imams_audio,258.04281099999207,258.9490184000024,m,0.9062074000103166
161,karpers_audio,259.45939570000337,260.74788559999433,m,1.2884898999909637
162,rons_audio,261.25659219999216,262.40213740000036,y,1.1455452000082005
163,recht_audio,262.92064599999867,264.09054879999894,m,1.1699028000002727
164,jaat_audio,264.6029897999979,265.70384309999645,y,1.1008532999985619
165,bezans_audio,266.2185135000036,267.62996730000305,y,1.4114537999994354
166,rastel_audio,268.14841799999704,269.8197050000017,m,1.6712870000046678
167,sfinxen_audio,270.33808839999256,272.1824013000005,y,1.8443129000079352
168,glaf_audio,272.6933352999913,273.74253339999996,y,1.0491981000086525
169,trorg_audio,274.27967859999626,275.23053600000276,y,0.9508574000064982
170,puien_audio,275.73930519999703,276.66325810000126,y,0.9239529000042239
171,leumen_audio,277.1726858000038,278.2728863999946,m,1.1002005999907851
172,morgen_audio,278.790757099996,279.7210525999981,m,0.9302955000021029
173,pectars_audio,280.23510859999806,281.31315309999627,y,1.0780444999982137
174,vallen_audio,281.8351870000042,282.7688649000047,m,0.9336779000004753
175,brum_audio,283.2849658999912,284.29052789999696,m,1.0055620000057388
176,stengels_audio,284.8147598999931,285.9610212999978,m,1.1462614000047324
177,kandola_audio,286.47703690000344,287.6619602999999,y,1.184923399996478
178,spurt_audio,288.1759061000048,289.21400419999554,y,1.0380980999907479
179,smaan_audio,289.7236327999999,291.2204181999987,y,1.496785399998771
180,tombel_audio,291.73740479999105,292.76404419999744,y,1.0266394000063883
181,jugen_audio,293.28732960000343,294.3241610999976,y,1.0368314999941504
182,vroeg_audio,294.8343176999915,295.9648862000031,y,1.1305685000115773
183,kom_audio,296.48224309999205,297.6694018999988,m,1.1871588000067277
184,gesmalpt_audio,298.18015240000386,299.3566753999912,m,1.1765229999873554
185,darboen_audio,299.9008931999997,301.10619959999167,y,1.2053063999919686
186,help_audio,301.6268807000015,302.5404874999949,m,0.9136067999934312
187,wachten_audio,303.0586473000003,304.0605080999958,m,1.0018607999954838
188,gisten_audio,304.5724332999962,305.58148439999786,m,1.0090511000016704
189,breent_audio,306.10751410000375,307.4503246999957,y,1.3428105999919353
190,margriet_audio,307.97027309999976,309.07401290000416,y,1.103739800004405
191,had_audio,309.5879210999992,310.48242980000214,y,0.8945087000029162
192,prookt_audio,310.999187399997,312.2819877000002,y,1.2828003000031458
193,fradingo_audio,312.7964980999968,314.0332441999926,y,1.2367460999957984
194,uur_audio,314.5635837000009,315.49161349999486,m,0.9280297999939648
195,herken_audio,316.01003109999874,316.88428790000034,m,0.8742568000016036
196,monen_audio,317.39097789999505,318.26909230000456,m,0.8781144000095082
197,zelijk_audio,318.79084420000436,320.00456020000274,m,1.213715999998385
198,sjalot_audio,320.5215213000047,321.4769813000021,m,0.9554599999974016
199,drintels_audio,321.9871548999945,323.290267999997,y,1.3031131000025198
